"week" "chw" "score" "rank" "week_mean" "week_sd" "threshold"
"2108" 34 "89fda0284e008d2e0c980fb13f98e475" 33.0821709898115 42 31.6836897879538 22.0653522977614 75.8143943834766
"2109" 34 "89fda0284e008d2e0c980fb13f978216" 31.0623462428597 43 31.6836897879538 22.0653522977614 75.8143943834766
"2110" 34 "89fda0284e008d2e0c980fb13f9528e1" 29.6293254871099 44 31.6836897879538 22.0653522977614 75.8143943834766
"2111" 34 "89fda0284e008d2e0c980fb13f97e56a" 29.0108316934629 45 31.6836897879538 22.0653522977614 75.8143943834766
"2112" 34 "89fda0284e008d2e0c980fb13f9992a6" 28.7915114952467 46 31.6836897879538 22.0653522977614 75.8143943834766
"2113" 34 "89fda0284e008d2e0c980fb13f9628e2" 28.41882865749 47 31.6836897879538 22.0653522977614 75.8143943834766
"2114" 34 "89fda0284e008d2e0c980fb13f966efc" 27.8105613364782 48 31.6836897879538 22.0653522977614 75.8143943834766
"2115" 34 "89fda0284e008d2e0c980fb13f99fa39" 27.3313926642622 49 31.6836897879538 22.0653522977614 75.8143943834766
"2116" 34 "89fda0284e008d2e0c980fb13f94e6b6" 27.1729163481255 50 31.6836897879538 22.0653522977614 75.8143943834766
"2117" 34 "89fda0284e008d2e0c980fb13f98b956" 26.3044054090611 51 31.6836897879538 22.0653522977614 75.8143943834766
"2118" 34 "89fda0284e008d2e0c980fb13f95205a" 26.2024654430146 52 31.6836897879538 22.0653522977614 75.8143943834766
"2119" 34 "fcd13ae716841026ee760704bb0d7fee" 25.4648663901536 53 31.6836897879538 22.0653522977614 75.8143943834766
"2120" 34 "89fda0284e008d2e0c980fb13f9a6042" 24.4941143137792 54 31.6836897879538 22.0653522977614 75.8143943834766
"2121" 34 "89fda0284e008d2e0c980fb13f95623e" 24.4355764893257 55 31.6836897879538 22.0653522977614 75.8143943834766
"2122" 34 "89fda0284e008d2e0c980fb13f98c6e0" 24.3146150217505 56 31.6836897879538 22.0653522977614 75.8143943834766
"2123" 34 "89fda0284e008d2e0c980fb13f987fd5" 23.0524653275831 57 31.6836897879538 22.0653522977614 75.8143943834766
"2124" 34 "89fda0284e008d2e0c980fb13f9b46eb" 22.6821611850191 58 31.6836897879538 22.0653522977614 75.8143943834766
"2125" 34 "89fda0284e008d2e0c980fb13f980ee3" 21.6729804940817 59 31.6836897879538 22.0653522977614 75.8143943834766
"2126" 34 "89fda0284e008d2e0c980fb13f97850c" 21.4822205734573 60 31.6836897879538 22.0653522977614 75.8143943834766
"2127" 34 "89fda0284e008d2e0c980fb13f997d88" 21.0779298027183 61 31.6836897879538 22.0653522977614 75.8143943834766
"2128" 34 "89fda0284e008d2e0c980fb13f981bae" 20.679216694923 62 31.6836897879538 22.0653522977614 75.8143943834766
"2129" 34 "89fda0284e008d2e0c980fb13f96e561" 18.967063432309 63 31.6836897879538 22.0653522977614 75.8143943834766
