"chw" "aggregate_count" "aggregate_percent" "chw2" "total_count" "total_percent"
"205" "89fda0284e008d2e0c980fb13f9ae796" 11 0.026378896882494 "89fda0284e008d2e0c980fb13f9ae796" 2 0.0273972602739726
"206" "89fda0284e008d2e0c980fb13f96bd60" 0 0 "89fda0284e008d2e0c980fb13f96bd60" 0 0
"207" "89fda0284e008d2e0c980fb13f993d70" 0 0 "89fda0284e008d2e0c980fb13f993d70" 0 0
"208" "89fda0284e008d2e0c980fb13f94e6b6" 4 0.0113960113960114 "89fda0284e008d2e0c980fb13f94e6b6" 0 0
"209" "89fda0284e008d2e0c980fb13f9a4d8a" 42 0.11965811965812 "89fda0284e008d2e0c980fb13f9a4d8a" 1 0.0136986301369863
"210" "89fda0284e008d2e0c980fb13f9b3322" 51 0.246376811594203 "89fda0284e008d2e0c980fb13f9b3322" 12 0.164383561643836
"211" "fcd13ae716841026ee760704bb0d92e5" 0 0 "fcd13ae716841026ee760704bb0d92e5" 0 0
"212" "89fda0284e008d2e0c980fb13f9a0d1f" 0 0 "89fda0284e008d2e0c980fb13f9a0d1f" 0 0
"213" "fb6e0b19cbe3ef683a10c4c47669d46d" 1 0.0138888888888889 "fb6e0b19cbe3ef683a10c4c47669d46d" 0 0
"214" "89fda0284e008d2e0c980fb13f96fddb" 0 0 "89fda0284e008d2e0c980fb13f96fddb" 0 0
"215" "89fda0284e008d2e0c980fb13f96a690" 0 0 "89fda0284e008d2e0c980fb13f96a690" 0 0
"216" "70c6ba6f55ed21716fe725c214691571" 2 0.00711743772241993 "70c6ba6f55ed21716fe725c214691571" 0 0
"217" "89fda0284e008d2e0c980fb13f9859d8" 1 0.00478468899521531 "89fda0284e008d2e0c980fb13f9859d8" 0 0
"218" "70c6ba6f55ed21716fe725c2146972eb" 2 0.00956937799043062 "70c6ba6f55ed21716fe725c2146972eb" 0 0
"219" "89fda0284e008d2e0c980fb13f96de63" 1 0.00478468899521531 "89fda0284e008d2e0c980fb13f96de63" 0 0
"220" "89fda0284e008d2e0c980fb13f9a2e6b" 21 0.100478468899522 "89fda0284e008d2e0c980fb13f9a2e6b" 2 0.0273972602739726
"222" "89fda0284e008d2e0c980fb13f97710a" 0 0 "89fda0284e008d2e0c980fb13f97710a" 0 0
"223" "fb6e0b19cbe3ef683a10c4c47669d0ce" 2 0.00956937799043062 "fb6e0b19cbe3ef683a10c4c47669d0ce" 0 0
"224" "89fda0284e008d2e0c980fb13f9b05d4" 3 0.0416666666666667 "89fda0284e008d2e0c980fb13f9b05d4" 0 0
"225" "fb6e0b19cbe3ef683a10c4c47669bc70" 0 0 "fb6e0b19cbe3ef683a10c4c47669bc70" 0 0
"226" "89fda0284e008d2e0c980fb13f959c0a" 5 0.0364963503649635 "89fda0284e008d2e0c980fb13f959c0a" 1 0.0136986301369863
"227" "89fda0284e008d2e0c980fb13f9a1c42" 2 0.0145985401459854 "89fda0284e008d2e0c980fb13f9a1c42" 0 0
"228" "89fda0284e008d2e0c980fb13f9a06a3" 0 0 "89fda0284e008d2e0c980fb13f9a06a3" 0 0
"229" "89fda0284e008d2e0c980fb13f9a052b" 0 0 "89fda0284e008d2e0c980fb13f9a052b" 0 0
"230" "89fda0284e008d2e0c980fb13f98fd43" 2 0.0298507462686567 "89fda0284e008d2e0c980fb13f98fd43" 0 0
