"months" "chw" "score" "rank" "week_mean" "week_sd"
"841" 6 "89fda0284e008d2e0c980fb13f970282" 15.1305649431065 130 44.5507946782671 29.4365433709051
"842" 6 "89fda0284e008d2e0c980fb13f96e561" 14.8093961156131 131 44.5507946782671 29.4365433709051
"843" 6 "89fda0284e008d2e0c980fb13f96fddb" 14.7020658367633 132 44.5507946782671 29.4365433709051
"844" 6 "89fda0284e008d2e0c980fb13f951435" 14.4244519755418 133 44.5507946782671 29.4365433709051
"845" 6 "70c6ba6f55ed21716fe725c214692ffd" 14.3869808686157 134 44.5507946782671 29.4365433709051
"846" 6 "89fda0284e008d2e0c980fb13f97583c" 14.3530368811206 135 44.5507946782671 29.4365433709051
"847" 6 "89fda0284e008d2e0c980fb13f95bb9f" 14.2845221825115 136 44.5507946782671 29.4365433709051
"848" 6 "89fda0284e008d2e0c980fb13f97cb4f" 13.2851559251849 137 44.5507946782671 29.4365433709051
"849" 6 "89fda0284e008d2e0c980fb13f999c89" 13.2027619968388 138 44.5507946782671 29.4365433709051
"850" 6 "89fda0284e008d2e0c980fb13f97e56a" 12.759313853761 139 44.5507946782671 29.4365433709051
"851" 6 "70c6ba6f55ed21716fe725c214694428" 11.937625397228 140 44.5507946782671 29.4365433709051
"852" 7 "fcd13ae716841026ee760704bb0d89b2" 153.946012698901 1 44.7832403223167 28.644069513692
"853" 7 "89fda0284e008d2e0c980fb13f9a51a9" 148.287831083951 2 44.7832403223167 28.644069513692
"854" 7 "89fda0284e008d2e0c980fb13f955485" 142.080640972967 3 44.7832403223167 28.644069513692
"855" 7 "89fda0284e008d2e0c980fb13f97e56a" 131.838587702214 4 44.7832403223167 28.644069513692
"856" 7 "89fda0284e008d2e0c980fb13f992875" 124.346290422208 5 44.7832403223167 28.644069513692
"857" 7 "89fda0284e008d2e0c980fb13f996b98" 118.201826478339 6 44.7832403223167 28.644069513692
"858" 7 "89fda0284e008d2e0c980fb13f97478a" 117.84940050892 7 44.7832403223167 28.644069513692
"859" 7 "89fda0284e008d2e0c980fb13f989136" 111.556855741833 8 44.7832403223167 28.644069513692
"860" 7 "fcd13ae716841026ee760704bb0d99ee" 104.784849384166 9 44.7832403223167 28.644069513692
"861" 7 "89fda0284e008d2e0c980fb13f9b05d4" 101.885112765285 10 44.7832403223167 28.644069513692
"862" 7 "89fda0284e008d2e0c980fb13f978216" 99.0274335073841 11 44.7832403223167 28.644069513692
"863" 7 "89fda0284e008d2e0c980fb13f953df5" 93.8681151193366 12 44.7832403223167 28.644069513692
"864" 7 "89fda0284e008d2e0c980fb13f98abea" 89.9573639875054 13 44.7832403223167 28.644069513692
"865" 7 "89fda0284e008d2e0c980fb13f994cf8" 88.0169799563935 14 44.7832403223167 28.644069513692
"866" 7 "89fda0284e008d2e0c980fb13f98b956" 86.4466536881408 15 44.7832403223167 28.644069513692
